sample_key,pair_id,analysis_cluster,label,path,window_ms,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
a11_000_LA_E_1529183,a11_000,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1529183.flac,100,0.6865001775350432,0.16015652781745965,0.15334329464749702,1.0,0.0,0.0,0.32666556163282334,15.699152203860656,0.052054021704316326,0.15441821727402105,0.237864743282875
a11_001_LA_E_7935311,a11_001,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7935311.flac,100,0.745892515324342,0.23507054407944095,0.019036940596217078,0.9577013850212097,0.04229873791337013,0.025541795665634675,0.483259666422021,15.352135429438166,0.0453639898869165,0.22168399004871042,0.3862868570723956
a11_002_LA_E_5344211,a11_002,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5344211.flac,100,0.7683116218278428,0.16688706584171453,0.0648013123304428,0.9810668230056763,0.018933100625872612,0.01956656346749226,0.28306786567310604,15.773391608797988,0.03893569172658113,0.1233164497706452,0.20815996784808516
a11_003_LA_E_2113190,a11_003,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2113190.flac,100,0.8197530439629186,0.08044891236588324,0.09979804367119821,0.9694391489028931,0.03056083619594574,0.027647058823529413,0.24439341346614118,15.836516178792197,0.024254114645978726,0.09613478184009729,0.17687268786690594
a11_004_LA_E_8758886,a11_004,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8758886.flac,100,0.8790968017688987,0.07139084619862246,0.04951235203247896,0.9589347839355469,0.04106521233916283,0.045340557275541794,0.24996113111004203,15.809632799541767,0.02490050065354874,0.09762524057706964,0.1744467030421244
a11_005_LA_E_8081889,a11_005,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8081889.flac,100,0.7375604326006805,0.1513814793551825,0.11105808804413704,0.9904727935791016,0.009527243673801422,0.015185758513931889,0.1307662806417913,15.932126021533795,0.014002333357358515,0.06867906136344112,0.13496101346591197
a11_006_LA_E_1949642,a11_006,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1949642.flac,100,0.8161618667452479,0.1592534921275195,0.024584641127232573,0.9988698363304138,0.0011300764745101333,0.0018421052631578947,0.311297774755682,15.748565321744568,0.02560950762489844,0.11293495392963021,0.2097236220339036
a11_007_LA_E_3774196,a11_007,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3774196.flac,100,0.7980000401782328,0.1242766326122714,0.07772332720949589,1.0,0.0,0.0,0.1570026584147397,15.905864016717105,0.01769775267855054,0.07479884153321764,0.14044504951434705
a11_008_LA_E_5491233,a11_008,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5491233.flac,100,0.8236676560924369,0.07904208264767404,0.0972902612598892,0.9953758716583252,0.004624133929610252,0.00804953560371517,0.17093936298524537,15.912160163611148,0.014980515419573355,0.07314993471259408,0.14362560688314316
a11_009_LA_E_6808678,a11_009,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6808678.flac,100,0.7711215955678956,0.19183015912241416,0.03704824530969021,0.9908888339996338,0.009111195802688599,0.00848297213622291,0.29714677727464367,15.77060363346099,0.021683630258048973,0.10418308566980028,0.19186729380007614
