sample_key,pair_id,analysis_cluster,label,path,window_ms,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
a11_000_LA_E_1529183,a11_000,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1529183.flac,20,0.7145224306650702,0.24770932417497346,0.03776824515995638,1.0,0.0,0.0,0.6030981474051744,15.039225793602816,0.04793416727543296,0.22427032174403297,0.4051461765186728
a11_001_LA_E_7935311,a11_001,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7935311.flac,20,0.7101278879336456,0.2862404224519276,0.0036316896144269,0.9916087985038757,0.008391187526285648,0.025541795665634675,0.5269780211527761,15.273941868671404,0.034228480009079076,0.1599809453547358,0.2926818960473866
a11_002_LA_E_5344211,a11_002,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5344211.flac,20,0.8528577470743633,0.11740411351759576,0.029738139408040876,0.9984971880912781,0.0015029722126200795,0.01956656346749226,0.5897961257350313,14.900968867669025,0.09689396353890191,0.3906487724487106,0.5342303841261212
a11_003_LA_E_2113190,a11_003,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2113190.flac,20,0.8958002558018431,0.06336922103612268,0.040830523162034366,0.9979416728019714,0.0020584124140441418,0.027647058823529413,0.5813689427731514,15.131855936354789,0.046533457504843764,0.22083868425221542,0.3933626315625401
a11_004_LA_E_8758886,a11_004,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8758886.flac,20,0.8926858298013073,0.07052738015765313,0.03678679004103969,0.9889336824417114,0.01106637716293335,0.045340557275541794,0.4280851664842118,15.539824769761491,0.03136091715898382,0.1460516026164361,0.27362772829452503
a11_005_LA_E_8081889,a11_005,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8081889.flac,20,0.7602493619516332,0.13596793868591026,0.10378269936245658,0.9857994914054871,0.014200505800545216,0.015185758513931889,0.292046236807759,15.778221878242286,0.02809128004632527,0.11887774984528963,0.2084767338389631
a11_006_LA_E_1949642,a11_006,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1949642.flac,20,0.8238222762210362,0.15544195817310927,0.02073576560585457,0.9991534948348999,0.0008465147693641484,0.0018421052631578947,0.3825962087374877,15.629443219034366,0.04035422809010708,0.16458767637743285,0.2747955079020541
a11_007_LA_E_3774196,a11_007,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3774196.flac,20,0.8350005586738953,0.0963883084151512,0.06861113291095354,1.0,0.0,0.0,0.323388237910057,15.718712960334289,0.024783140698919133,0.11649173933688795,0.2102910252639673
a11_008_LA_E_5491233,a11_008,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5491233.flac,20,0.8552767819345778,0.0761951055465709,0.06852811251885133,0.9998689889907837,0.0001308726059505716,0.00804953560371517,0.37009770335852044,15.61711387838205,0.04257433643853928,0.18428407014543707,0.274194242698968
a11_009_LA_E_6808678,a11_009,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6808678.flac,20,0.7710054495415132,0.22237270434186676,0.006621846116619905,0.9999673366546631,3.265685518272221e-05,0.00848297213622291,0.5150068868982687,15.292014003328777,0.028631642393801032,0.13796925744336377,0.26673190623240794
a11_010_LA_E_6585884,a11_010,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6585884.flac,20,0.7573256689496464,0.09075904611271436,0.15191528493763937,1.0,0.0,0.0,0.3152791109162545,15.725451891040139,0.03955683357472048,0.1493817101316318,0.23117593774702241
a11_011_LA_E_9223167,a11_011,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_9223167.flac,20,0.8107698854204582,0.12120961493240924,0.06802049964713246,0.9999401569366455,5.988565681036562e-05,0.0006191950464396285,0.3429190365648631,15.648529143260124,0.06613010111967998,0.17485816951729474,0.26182927609684387
a11_012_LA_E_5133679,a11_012,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5133679.flac,20,0.8267165783809883,0.13975877447303842,0.033524647145973314,1.0,0.0,0.0,0.38124074014901144,15.638725520696472,0.03114167573145385,0.13945053086841233,0.250713032354935
a11_013_LA_E_3376297,a11_013,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3376297.flac,20,0.9472818615581317,0.047642077961340845,0.005076060480527579,1.0,0.0,0.0,0.3413535231954343,15.70834125074118,0.0301648391307947,0.13395526753558468,0.23333447892296397
a11_014_LA_E_2932205,a11_014,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2932205.flac,20,0.7908647021758041,0.07194580423937505,0.1371894935848209,0.9828389883041382,0.01716107502579689,0.017848297213622293,0.5763753824435016,15.094224684471033,0.07620358193094855,0.2900916473617688,0.46405544684314676
a11_015_LA_E_7192576,a11_015,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7192576.flac,20,0.8538386736572007,0.11134125573332436,0.03482007060947507,0.9887484908103943,0.011251506395637989,0.01674922600619195,0.4244996219601376,15.486208905220625,0.07807322085410824,0.2200379789176116,0.32085764835936004
a11_016_LA_E_5026432,a11_016,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5026432.flac,20,0.8383085244894081,0.12675690685161806,0.03493456865897386,1.0,0.0,0.0,0.6071520875486656,14.936673200002947,0.08733990182884445,0.3395030466397645,0.5207490914728566
a11_017_LA_E_7243479,a11_017,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7243479.flac,20,0.9366360318775194,0.03822009016885312,0.025143877953627467,0.9994680285453796,0.0005319800693541765,0.004736842105263158,0.6287808652972917,14.932180350565332,0.06152507019426019,0.27400043436077914,0.46988873176696533
a11_018_LA_E_1074147,a11_018,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1074147.flac,20,0.9104712938428173,0.08158125109573737,0.007947455061445265,0.9951522350311279,0.0048477970995008945,0.03343653250773994,0.6033459102878129,15.009714206780306,0.03279080174483869,0.15871609982196164,0.3087937622585793
a11_019_LA_E_2774082,a11_019,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2774082.flac,20,0.8411704944842994,0.08931961807849238,0.0695098874372081,0.9643052816390991,0.03569462522864342,0.023777089783281732,0.31487619242320064,15.740729991464272,0.032467650999312966,0.13220809533588398,0.23008398972975175
a11_020_LA_E_1311878,a11_020,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1311878.flac,20,0.8315855565150824,0.12857497369089524,0.039839469794022246,1.0,0.0,0.0,0.4854167340478377,15.352942003180884,0.07569662761698792,0.2545427352803,0.38114800802967214
a11_021_LA_E_8412287,a11_021,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8412287.flac,20,0.8293725177972716,0.06267063206002094,0.10795685014270755,1.0,0.0,0.0,0.3202752896342951,15.7249687752921,0.033923950396398575,0.12954654913307054,0.21848871888652213
a11_022_LA_E_9883712,a11_022,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_9883712.flac,20,0.8220382633234055,0.1477498810505693,0.030211855626025234,0.9651389718055725,0.03486097604036331,0.03383900928792569,0.5154168302196125,15.194819251701396,0.09316463017274224,0.3237958974216874,0.43389514708429155
a11_023_LA_E_3751267,a11_023,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3751267.flac,20,0.8104044066238747,0.13028322054300712,0.05931237283311826,0.988160252571106,0.011839831247925758,0.01215170278637771,0.5137411125701323,15.257445408066584,0.07393038403545006,0.2740188987718053,0.42529557496004966
