sample_key,pair_id,analysis_cluster,label,path,window_ms,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
1002_english_real_1002,1002,72fa4494c0ae90905d3e7b046cced92d9dfd9a1dfe7bd6b417b25b624c3ede012ea9f4347190f7df632505485b9b85aee0eab6012f82eedcede303e47450e7d7,1,english_griffinlim_eval_final/real_english/english_real_1002.wav,100,0.8551869741984802,0.08643004644352373,0.05838297935799606,0.9236956238746643,0.0763043761253357,0.17238390092879258,0.34257292961263497,15.695885095595955,0.022339190741219404,0.1070056151473893,0.2042356312298014
1032_english_real_1032,1032,a67ea11203bf123fcd175858ced893c999654827e1be9016973959723c52339bcc804a4b6c052cf0dd3c0b189fdb22207e8a0bae5e2f02245083c80d76d730a3,1,english_griffinlim_eval_final/real_english/english_real_1032.wav,100,0.777450269753856,0.08729669757785014,0.13525303266829375,0.9731658697128296,0.026834074407815933,0.13473684210526315,0.2763368292691586,15.778541145646646,0.0207013493675587,0.09593737979745218,0.17851781342258405
1036_english_real_1036,1036,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,1,english_griffinlim_eval_final/real_english/english_real_1036.wav,100,0.7662191678048867,0.15781034807671615,0.07597048411839717,1.0,0.0,0.0,0.29640346113556904,15.766104814235337,0.021736928356426814,0.10191951029402557,0.19183282880056524
1044_english_real_1044,1044,2613068726292355af6306df9b9448429d185bd61430a67718d1da33e22d3b695383a562c5a385f7df0cfd18b3cda8fa718e306ac9879707519a3ccaddb00154,1,english_griffinlim_eval_final/real_english/english_real_1044.wav,100,0.9289914749711238,0.05101664654072525,0.019991878488151,0.992546796798706,0.0074531869031488895,0.0713312693498452,0.26756649053761494,15.787457917280282,0.021404845340381763,0.1012704942481307,0.19028506471142614
1048_english_real_1048,1048,47eab07d923d67d86227a7cef43ba747a0bb73c42ddf79a028f02e524bcb7ec8958a0f8f0c9365130c8ace2dfb83390d035ce5950b19f38463079bf11f5509eb,1,english_griffinlim_eval_final/real_english/english_real_1048.wav,100,0.8903820728351903,0.0995595710950015,0.010058356069808148,0.9793285727500916,0.020671511068940163,0.5686687306501548,0.6878922444930133,14.650024347828694,0.04958127264695632,0.21553315529941489,0.3962629287020136
1050_english_real_1050,1050,d1c5f949b950acff73774df763348084cac3b5e4d3593069e091c5962357ac3ee43613ca3ae0bd45d12357dc37c535b5f1016945d71f74f1f3dfa8f8e0995338,1,english_griffinlim_eval_final/real_english/english_real_1050.wav,100,0.5867216534384525,0.3450090570108782,0.06826928955066913,0.9628563523292542,0.03714362531900406,0.22984520123839008,0.4263509906617722,15.52579345141441,0.02497815961923417,0.1177010953807933,0.22826071136760462
1053_english_real_1053,1053,e543cc12c580c37bb3b8b3f7904755db09992fc3d80a6166c231ad1dd6ac939bd8dc0a9e857b6d160cd42ebc5f8e9c9cd086e289027f1efa0ed914e44537b513,1,english_griffinlim_eval_final/real_english/english_real_1053.wav,100,0.7452431530216107,0.12300320994156234,0.1317536370368268,0.9995925426483154,0.00040743182762525976,0.007925696594427245,0.3573609586876556,15.6726945475744,0.031182931828905525,0.12657221154405138,0.22924951997500503
1056_english_real_1056,1056,ec89bf72638f6265060c86f7407b002bb309d6f741e3a5fd806c873e17b7fe6fc8709aa83aa29f2fd8fb85c32e4362da17de510e68100b9ab69112a7a4b98a8b,1,english_griffinlim_eval_final/real_english/english_real_1056.wav,100,0.7231495218640703,0.2122799601729456,0.06457051796298414,0.9644172787666321,0.03558268025517464,0.4848297213622291,0.6173952416000981,14.942335599076753,0.034596795009306014,0.16541415975961024,0.3173487017078384
1061_english_real_1061,1061,82f6efc51109b0bf49ddffc1c25f741e829f97693190472af40ef149afc34810117bcf347aa5dc553239a149ca670eb50780f5aa54c5744c7406ea577fb9de23,1,english_griffinlim_eval_final/real_english/english_real_1061.wav,100,0.726286184359831,0.17441300060411757,0.09930081503605136,0.8748384714126587,0.12516151368618011,0.38972136222910214,0.458889172000182,15.425548788185546,0.023309343996460376,0.11248087704041022,0.2199742176616002
1063_english_real_1063,1063,409cd65d420a277b83b2021d2f9ed4086713d62a714661a851f13367f9ce3171b940f57dd4216f6c7e6f877ca02bb8d104475499592153735f1c91bd88960a56,1,english_griffinlim_eval_final/real_english/english_real_1063.wav,100,0.817946183596917,0.12084946062394276,0.0612043557791403,0.9410485625267029,0.05895129591226578,0.2708359133126935,0.3760751065333712,15.6163672730268,0.03214531469505788,0.14350522234181706,0.2420870963752716
1075_english_real_1075,1075,36922c402abcb8a960e15a726c1eb0bc363d122ae506ce244e70ed2856d94436d80da7151a14c5bdf25b8b780e67ebe3d286677fde1a458b1348677b58ada1ec,1,english_griffinlim_eval_final/real_english/english_real_1075.wav,100,0.8411116855996881,0.04548110770335548,0.1134072066969565,0.9863879084587097,0.013612205162644386,0.15554179566563467,0.4127443398495194,15.53791211953472,0.022214585809376564,0.10909453077929132,0.2104851791694999
108_english_real_0108,108,7bf8e335b222c8f3eceaee7f9a0e4ada4d4de7d2fa39b6503a2fddb8334e437ba9cd1c7ad266a08048d0a324e2e1147e57b7befa84d4abdaa17a7209b9854567,1,english_griffinlim_eval_final/real_english/english_real_0108.wav,100,0.7182502385364194,0.15251661328693789,0.1292331481766426,0.9931882619857788,0.0068117789924144745,0.11888544891640866,0.32104270177641303,15.694613095895823,0.020013959213500087,0.09657132472209509,0.18463332382784475
1090_english_real_1090,1090,7901622282b4a34e1b1367e79c8435281595ba66942f5bcd6a63be9d03f1853b9a78cfe7751b28d704b0b71ef0622d4f2286b307c4c4232841726caa7d102f03,1,english_griffinlim_eval_final/real_english/english_real_1090.wav,100,0.7724408886285753,0.19684401197010545,0.03071509940131917,0.9676490426063538,0.03235096111893654,0.4438390092879257,0.5639981674457424,15.083849304291205,0.029716069937491187,0.14531043085074677,0.27819085196275634
1097_english_real_1097,1097,341ce7bb8bca97ea26dbb3fe4bb111a51e5b2173cf305527dbc4155064cf046baab8c77c7fd1dc924893b6282332542e289382f4fc1ba0094799ec30c4d2401c,1,english_griffinlim_eval_final/real_english/english_real_1097.wav,100,0.9641316123359583,0.03197712334223896,0.0038912643218026594,0.9660171270370483,0.03398285433650017,0.3263157894736842,0.4241606420089652,15.466325477476712,0.023681484068584648,0.1148637469251387,0.21563361114642332
1101_english_real_1101,1101,3d500be5f0ac82734ed233877afd75e82a0bbc6ff6317dda86bf1200c1a21c26f1d0923dd27d8a1d0b5a015ab3df12e5e7091a959b21c2da852854f0365fbe5e,1,english_griffinlim_eval_final/real_english/english_real_1101.wav,100,0.7581235631562665,0.2338230834662726,0.008053353377460798,0.9676151871681213,0.03238479420542717,0.2456965944272446,0.32393168762949687,15.652586589889003,0.0186876415447161,0.0905140522827732,0.1752991113707127
1116_english_real_1116,1116,57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44,1,english_griffinlim_eval_final/real_english/english_real_1116.wav,100,0.5966162342196375,0.19205768168722673,0.21132608409313575,1.0,0.0,0.0,0.2521982828487377,15.825027852905661,0.026696065835114836,0.10877864402974176,0.18871632715584297
1124_english_real_1124,1124,04a248bc0cc9b8d91ed448e89914226cdc02d79ad7d6e16b1f465a314c309237bd129173d14caf301a038141a7e3e1be76c61c098ad7ed2d91a3cdaf3dd4b7a7,1,english_griffinlim_eval_final/real_english/english_real_1124.wav,100,0.7152602824478896,0.1304444800280338,0.15429523752407656,0.9934118986129761,0.006588011048734188,0.4531269349845201,0.6187119588094274,14.916884563517222,0.04253111048141561,0.19820524920992846,0.34895104656355314
113_english_real_0113,113,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,1,english_griffinlim_eval_final/real_english/english_real_0113.wav,100,0.6160977776474318,0.29852505727039114,0.0853771650821771,0.9446428418159485,0.055357228964567184,0.17436532507739938,0.3273007164464572,15.725937594874784,0.021065936501686904,0.10345981418641462,0.20122338202886494
125_english_real_0125,125,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,1,english_griffinlim_eval_final/real_english/english_real_0125.wav,100,0.8939945340349177,0.07144223748084758,0.03456322848423462,0.9953363537788391,0.004663649946451187,0.5323839009287926,0.6235141419996291,14.809478945204775,0.03532921181323813,0.16948649203124438,0.31200565916475614
