sample_key,pair_id,analysis_cluster,label,path,window_ms,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
1002_english_real_1002,1002,72fa4494c0ae90905d3e7b046cced92d9dfd9a1dfe7bd6b417b25b624c3ede012ea9f4347190f7df632505485b9b85aee0eab6012f82eedcede303e47450e7d7,1,english_griffinlim_eval_final/real_english/english_real_1002.wav,50,0.8579531786620994,0.08364456290276384,0.05840225843513666,0.9540955424308777,0.04590443894267082,0.17238390092879258,0.40735635723867847,15.579777381656735,0.027780707415447844,0.12882571314681035,0.23851210763798886
1032_english_real_1032,1032,a67ea11203bf123fcd175858ced893c999654827e1be9016973959723c52339bcc804a4b6c052cf0dd3c0b189fdb22207e8a0bae5e2f02245083c80d76d730a3,1,english_griffinlim_eval_final/real_english/english_real_1032.wav,50,0.7943451524143408,0.08079748017592096,0.1248573674097383,0.9837075471878052,0.016292568296194077,0.13473684210526315,0.2769550141439592,15.755905590848425,0.020380014578469274,0.09406737440106634,0.1762426870741932
1036_english_real_1036,1036,d1813b3a39bbd5d6f35e04e8e2151930a40e56cefcc57eb71351d6cde06a360b99e6c7791989ff337b308103b8dd7f2f705c01f88506ec4146042276b5a122ce,1,english_griffinlim_eval_final/real_english/english_real_1036.wav,50,0.7918680593234222,0.1397057132008256,0.06842622747575221,1.0,0.0,0.0,0.35674322397317537,15.681332785631447,0.02600355548295911,0.12385815982061116,0.2327187820884044
1044_english_real_1044,1044,2613068726292355af6306df9b9448429d185bd61430a67718d1da33e22d3b695383a562c5a385f7df0cfd18b3cda8fa718e306ac9879707519a3ccaddb00154,1,english_griffinlim_eval_final/real_english/english_real_1044.wav,50,0.9356934277562924,0.048343715730379,0.015962856513328582,0.9966015815734863,0.0033983837347477674,0.0713312693498452,0.2332320532558776,15.813182486000937,0.019283818182804554,0.08695333114800936,0.16640486327974202
1048_english_real_1048,1048,47eab07d923d67d86227a7cef43ba747a0bb73c42ddf79a028f02e524bcb7ec8958a0f8f0c9365130c8ace2dfb83390d035ce5950b19f38463079bf11f5509eb,1,english_griffinlim_eval_final/real_english/english_real_1048.wav,50,0.882091782541539,0.10868756505412186,0.009220652404339127,0.9918068051338196,0.008193150162696838,0.5686687306501548,0.6956189936191324,14.589309619067304,0.06238687744294958,0.24502276476356005,0.40388004372946534
1050_english_real_1050,1050,d1c5f949b950acff73774df763348084cac3b5e4d3593069e091c5962357ac3ee43613ca3ae0bd45d12357dc37c535b5f1016945d71f74f1f3dfa8f8e0995338,1,english_griffinlim_eval_final/real_english/english_real_1050.wav,50,0.6148030192567995,0.33663981818972694,0.04855716255347359,0.976020336151123,0.023979617282748222,0.22984520123839008,0.4833255628561899,15.373585584408957,0.02594594670981525,0.12499853643058301,0.24279832149539032
1053_english_real_1053,1053,e543cc12c580c37bb3b8b3f7904755db09992fc3d80a6166c231ad1dd6ac939bd8dc0a9e857b6d160cd42ebc5f8e9c9cd086e289027f1efa0ed914e44537b513,1,english_griffinlim_eval_final/real_english/english_real_1053.wav,50,0.7859893354967162,0.10210656012104488,0.11190410438223881,0.9999806880950928,1.9271308701718226e-05,0.007925696594427245,0.41557669728023083,15.5582121072264,0.03058853993302482,0.1384029397029197,0.251895443389602
1056_english_real_1056,1056,ec89bf72638f6265060c86f7407b002bb309d6f741e3a5fd806c873e17b7fe6fc8709aa83aa29f2fd8fb85c32e4362da17de510e68100b9ab69112a7a4b98a8b,1,english_griffinlim_eval_final/real_english/english_real_1056.wav,50,0.7339284298956414,0.20157659964381158,0.06449497046054696,0.9803338050842285,0.019666096195578575,0.4848297213622291,0.6456231341518359,14.810508167917503,0.03764578962027058,0.17584373552769114,0.33549861314305546
1061_english_real_1061,1061,82f6efc51109b0bf49ddffc1c25f741e829f97693190472af40ef149afc34810117bcf347aa5dc553239a149ca670eb50780f5aa54c5744c7406ea577fb9de23,1,english_griffinlim_eval_final/real_english/english_real_1061.wav,50,0.7550128132525681,0.16048111539780488,0.084506071349627,0.9023399949073792,0.09766003489494324,0.38972136222910214,0.5125109517082587,15.289527525957626,0.02786964980023806,0.1331956712345885,0.25164476926239254
1063_english_real_1063,1063,409cd65d420a277b83b2021d2f9ed4086713d62a714661a851f13367f9ce3171b940f57dd4216f6c7e6f877ca02bb8d104475499592153735f1c91bd88960a56,1,english_griffinlim_eval_final/real_english/english_real_1063.wav,50,0.8057990603225142,0.12427414173579023,0.06992679794169558,0.9390160441398621,0.06098394840955734,0.2708359133126935,0.3617649958602738,15.63373087686938,0.028139348297767718,0.12559077967606141,0.22445889500672328
